t	x
0.0	1.0
2.1081851056077055e-05	0.9999999993333334
4.216370211215411e-05	0.9999999980000002
0.0003293765663914074	0.9999999179666451
0.0006165894306706607	0.9999997141964646
0.0009038022949499139	0.9999993866894922
0.001191015159229167	0.999998935445782
0.0014782280235084203	0.9999983604654085
0.0017654408877876735	0.9999976617484664
0.0020526537520669267	0.9999968392950711
0.00233986661634618	0.9999958931053582
0.0026270794806254336	0.9999948231794838
0.002914292344904687	0.9999936295176246
0.0032015052091839405	0.9999923121199774
0.003488718073463194	0.9999908709867595
0.0037759309377424473	0.9999893061182088
0.004063143802021701	0.9999876175145834
0.004350356666300954	0.9999858051761619
0.004637569530580208	0.9999838691032432
0.004924782394859461	0.9999818092961468
0.0052119952591387145	0.9999796257552125
0.005499208123417968	0.9999773184808005
0.006499208123417968	0.9999683197803078
0.007499208123417968	0.9999578211453473
0.008499208123417968	0.9999458225966822
0.018499208123417966	0.9996683484049406
0.02849920812341797	0.999240936039544
0.03849920812341797	0.9986637309565172
0.04849920812341797	0.9979368785166425
0.058499208123417974	0.9971353675976237
0.06849920812341798	0.9961844892548419
0.07849920812341797	0.9950843982273668
0.08849920812341797	0.9938353089847085
0.09849920812341796	0.9924374711459252
0.10849920812341796	0.990891164172936
0.11849920812341795	0.9891966134471636
0.12849920812341795	0.9873542080161692
0.13849920812341796	0.9853643382611381
0.14849920812341796	0.9832273950039487
0.15849920812341797	0.9809437959106698
0.16849920812341798	0.9785139912227871
0.178499208123418	0.9759384620053442
0.188499208123418	0.9732177180384338
0.198499208123418	0.9703522902542786
0.20849920812341802	0.9673427510668077
0.21849920812341803	0.9641896922642681
0.22849920812341803	0.9608937336355093
0.23849920812341804	0.9574555220025828
0.24849920812341805	0.9538757309471493
0.25849920812341803	0.950155060531741
0.26849920812341804	0.9462942370112329
0.27849920812341805	0.9422940125342603
0.28849920812341806	0.938155164834816
0.29849920812341807	0.9338784969142419
0.3084992081234181	0.9294648367138355
0.3184992081234181	0.9249150352521541
0.3284992081234181	0.9202299712396402
0.3384992081234181	0.9154105452026665
0.3484992081234181	0.9104576812186883
0.3584992081234181	0.9053723267061556
0.36849920812341813	0.9001554518752137
0.37849920812341814	0.8948080493411659
0.38849920812341815	0.889331133730468
0.39849920812341816	0.8837257412796816
0.40849920812341817	0.8779929294274931
0.4184992081234182	0.8721337764001013
0.4284992081234182	0.866149380790241
0.4384992081234182	0.8600408611301161
0.4484992081234182	0.8538093554585218
0.4584992081234182	0.8474560208824321
0.4684992081234182	0.8409820331333373
0.47849920812341823	0.8343885861186117
0.48849920812341824	0.8276768914681958
0.49849920812341825	0.8208481780768794
0.5084992081234182	0.8139036916424696
0.5184992081234182	0.8068446942001305
0.5284992081234182	0.7996724636531827
0.5384992081234182	0.7923882933006456
0.5484992081234182	0.7849934913618123
0.5584992081234182	0.7774893804981401
0.5684992081234183	0.7698772973327435
0.5784992081234183	0.7621585919677716
0.5884992081234183	0.754334627499954
0.5984992081234183	0.7464067795345961
0.6084992081234183	0.7383764356983024
0.6184992081234183	0.7302449951507057
0.6284992081234183	0.7220138680954789
0.6384992081234183	0.7136844752908985
0.6484992081234183	0.7052582475602357
0.6584992081234183	0.696736625302237
0.6684992081234183	0.688121058001963
0.6784992081234184	0.679413003742244
0.6884992081234184	0.6706139287160123
0.6984992081234184	0.6617253067397646
0.7084992081234184	0.6527486187684051
0.7184992081234184	0.6436853524117166
0.7284992081234184	0.6345370014527022
0.7384992081234184	0.625305065368035
0.7484992081234184	0.6159910488508521
0.7584992081234184	0.6065964613361206
0.7684992081234184	0.5971228165288006
0.7784992081234184	0.5875716319350277
0.7884992081234184	0.5779444283965262
0.7984992081234185	0.5682427296284677
0.8084992081234185	0.5584680617609772
0.8184992081234185	0.5486219528844879
0.8284992081234185	0.5387059325991388
0.8384992081234185	0.5287215315684051
0.8484992081234185	0.5186702810771443
0.8584992081234185	0.508553712594237
0.8684992081234185	0.49837335733999416
0.8784992081234185	0.4881307458584987
0.8884992081234185	0.47782740759504183
0.8984992081234185	0.4674648704788103
0.9084992081234186	0.4570446605109735
0.9184992081234186	0.4465683013583148
0.9284992081234186	0.4360373139525453
0.9384992081234186	0.4254532160954307
0.9484992081234186	0.4148175220698594
0.9584992081234186	0.40413174225697085
0.9684992081234186	0.3933973827594589
0.9784992081234186	0.382615945031159
0.9884992081234186	0.37178892551302106
0.9984992081234186	0.3609178152755662
1.0084992081234185	0.3500040996679167
1.0184992081234185	0.3390492579734856
1.0284992081234186	0.3280547630724047
1.0384992081234186	0.31702208111076485
1.0484992081234186	0.3059526711767365
1.0584992081234186	0.29484798498363296
1.0684992081234186	0.2837094663345386
1.0784992081234186	0.272538551367935
1.0884992081234186	0.2613366679442448
1.0984992081234186	0.2501052352497817
1.1084992081234186	0.23884566361683593
1.1184992081234186	0.22755935424980048
1.1284992081234186	0.2162476989581318
1.1384992081234186	0.20491207989653906
1.1484992081234187	0.19355386931243582
1.1584992081234187	0.18217442930066172
1.1684992081234187	0.1707751115654791
1.1784992081234187	0.1593572571898444
1.1884992081234187	0.14792219641194995
1.1984992081234187	0.13647124840902697
1.2084992081234187	0.12500572108839622
1.2184992081234187	0.11352691088574843
1.2284992081234187	0.10203610330617997
1.2384992081234187	0.09053457038997947
1.2484992081234187	0.07902357309408455
1.2584992081234188	0.06750436017361995
1.2684992081234188	0.05597816793125816
1.2784992081234188	0.04444621978353555
1.2884992081234188	0.03290972698724564
1.2984992081234188	0.021369887973381338
1.3084992081234188	0.009827888034659506
1.3184992081234188	-0.001715099811572069
