t	x
0.0 	 2.004308461669872
0.09999999999999999 	 2.0106142811628405
0.20000000000000004 	 2.017317041395583
0.3000000000000001 	 2.0238784037359268
0.4000000000000002 	 2.03023058673885
0.5000000000000002 	 2.0363071980679077
0.6000000000000003 	 2.0420439704942797
0.7000000000000004 	 2.047379493342449
0.8000000000000005 	 2.0522559293894833
0.9000000000000006 	 2.0566197065832634
1.0000000000000007 	 2.0604221730646044
1.1000000000000008 	 2.06362020559628
1.2000000000000008 	 2.0661767607494275
1.300000000000001 	 2.068061358780616
1.400000000000001 	 2.0692504907763
1.500000000000001 	 2.0697279442128496
1.6000000000000012 	 2.0695357299045285
1.7000000000000013 	 2.068635219010739
1.8000000000000014 	 2.067019142586755
1.9000000000000015 	 2.064701195717142
2.0000000000000013 	 2.06170260222177
2.099999999999999 	 2.058051878011279
2.199999999999997 	 2.0537845043645344
2.299999999999995 	 2.0489425171045257
2.399999999999993 	 2.0435740190621803
2.4999999999999907 	 2.03773262437535
2.5999999999999885 	 2.0314768444273303
2.6999999999999864 	 2.0248694250187524
2.7999999999999843 	 2.017976645963779
2.899999999999982 	 2.0108675934471796
2.99999999999998 	 2.0036134156600904
3.099999999999978 	 1.9962865719410599
3.1999999999999758 	 1.9889600846586704
3.2999999999999736 	 1.9817068027441884
3.3999999999999715 	 1.9745986845142913
3.4999999999999694 	 1.9677061065911092
3.5999999999999672 	 1.9610972046480912
3.699999999999965 	 1.954837250664106
3.799999999999963 	 1.948988070365064
3.899999999999961 	 1.9436075035966325
3.9999999999999587 	 1.938748909533543
4.099999999999957 	 1.9344607179118976
4.199999999999955 	 1.9307860268856867
4.299999999999953 	 1.927762247665752
4.399999999999951 	 1.9254207958008458
4.4999999999999485 	 1.9237868288016553
4.599999999999946 	 1.9228790297809204
4.699999999999944 	 1.9227094368713997
4.799999999999942 	 1.9232833183670845
4.89999999999994 	 1.9245990937958442
4.999999999999938 	 1.9266483014393214
5.099999999999936 	 1.9294156131476814
5.199999999999934 	 1.932878897621896
5.299999999999931 	 1.937009333624228
5.399999999999929 	 1.9417715748005826
5.499999999999927 	 1.9471239679282397
5.599999999999925 	 1.9530188264135218
5.699999999999923 	 1.9594027607340434
5.799999999999921 	 1.9662170672298869
5.899999999999919 	 1.9733981761833157
5.9999999999999165 	 1.9808781594953127
6.099999999999914 	 1.9885852974301044
6.199999999999912 	 1.9964447029402488
6.29999999999991 	 2.0043790007912157
6.399999999999908 	 2.0123090578354073
6.499999999999906 	 2.020154758811299
6.599999999999904 	 2.0278358210729084
6.699999999999902 	 2.03527264007868
6.7999999999998995 	 2.0423871562404208
6.899999999999897 	 2.0491037320034953
6.999999999999895 	 2.0553500273048475
7.099999999999893 	 2.061057860872411
7.199999999999891 	 2.06616404353933
7.299999999999889 	 2.0706111700033203
7.399999999999887 	 2.0743483552970834
7.4999999999998845 	 2.0773319027020567
7.599999999999882 	 2.0795258906502783
7.69999999999988 	 2.0809026673485422
7.799999999999878 	 2.081443243399789
7.899999999999876 	 2.081137574548658
7.999999999999874 	 2.0799847287864344
8.099999999999872 	 2.0779929343502133
8.19999999999987 	 2.0751795075603323
8.299999999999867 	 2.0715706618869802
8.399999999999865 	 2.067201202031789
8.499999999999863 	 2.062114109063701
8.599999999999861 	 2.056360024720258
8.699999999999859 	 2.0499966447456455
8.799999999999857 	 2.04308803256823
8.899999999999855 	 2.035703866069369
8.999999999999853 	 2.0279186299286223
9.09999999999985 	 2.019810767899141
9.199999999999848 	 2.0114618077558735
9.299999999999846 	 2.0029554726133063
9.399999999999844 	 1.9943767905122487
9.499999999999842 	 1.9858112139436712
9.59999999999984 	 1.9773437596043206
9.699999999999838 	 1.969058177225015
9.799999999999836 	 1.9610361551034363
9.899999999999833 	 1.953356568460384
9.999999999999831 	 1.946094775353469
10.09999999999983 	 1.9393219635597847
10.199999999999827 	 1.9331045506348286
10.299999999999825 	 1.9275036383033597
10.399999999999823 	 1.9225745214641952
10.49999999999982 	 1.918366251411748
10.599999999999818 	 1.914921252399623
10.699999999999816 	 1.9122749903955307
10.799999999999814 	 1.910455692793655
10.899999999999812 	 1.909484117945125
10.99999999999981 	 1.9093733736180691
11.099999999999808 	 1.9101287838799623
11.199999999999806 	 1.9117478043733924
11.299999999999804 	 1.9142199865036464
11.399999999999801 	 1.9175269916264532
11.4999999999998 	 1.9216426568884275
11.599999999999797 	 1.926533114885018
11.699999999999795 	 1.9321569697254413
11.799999999999793 	 1.9384655323928133
11.89999999999979 	 1.9454031184255958
11.999999999999789 	 1.9529074108923052
12.099999999999786 	 1.9609098913598206
12.199999999999784 	 1.9693363410425786
12.299999999999782 	 1.9781074135641914
12.39999999999978 	 1.9871392797542495
12.499999999999778 	 1.9963443436647996
12.599999999999776 	 2.005632027343531
12.699999999999774 	 2.0149096207285484
12.799999999999772 	 2.024083190493976
12.89999999999977 	 2.033058540255834
12.999999999999767 	 2.041742212510504
13.099999999999765 	 2.0500425208708237
13.199999999999763 	 2.0578705991232535
13.299999999999761 	 2.0651414519673974
13.399999999999759 	 2.071774991995225
13.499999999999757 	 2.0776970451941508
13.599999999999755 	 2.0828403077160247
13.699999999999752 	 2.0871452363106093
13.79999999999975 	 2.0905608553882993
13.899999999999748 	 2.0930454647086463
13.999999999999746 	 2.094567233239405
14.099999999999744 	 2.095104666759273
14.199999999999742 	 2.094646939229706
14.29999999999974 	 2.0931940807597558
14.399999999999737 	 2.090757018040502
14.499999999999735 	 2.0873574663155985
14.599999999999733 	 2.0830276751865524
14.699999999999731 	 2.077810033685693
14.799999999999729 	 2.071756542985191
14.899999999999727 	 2.0649281677574263
14.999999999999725 	 2.057394079356879
15.099999999999723 	 2.049230806306402
15.19999999999972 	 2.0405213075289717
15.299999999999718 	 2.0313539863992442
15.399999999999716 	 2.0218216623139638
15.499999999999714 	 2.012020517342156
15.599999999999712 	 2.0020490339125
15.69999999999971 	 1.9920069388898765
15.799999999999708 	 1.9819941680864877
15.899999999999705 	 1.9721098630059577
15.999999999999703 	 1.962451410215164
16.099999999999717 	 1.9531135316222967
16.199999999999733 	 1.9441874320248147
16.29999999999975 	 1.9357600084245135
16.399999999999764 	 1.9279131238758878
16.49999999999978 	 1.9207229470924583
16.599999999999795 	 1.9142593577248117
16.69999999999981 	 1.908585416172707
16.799999999999827 	 1.9037568960181668
16.899999999999842 	 1.8998218766727026
16.999999999999858 	 1.8968203936138972
17.099999999999874 	 1.8947841436300206
17.19999999999989 	 1.8937362427725406
17.299999999999905 	 1.8936910352050358
17.39999999999992 	 1.894653951797654
17.499999999999936 	 1.8966214181035397
17.59999999999995 	 1.8995808122311117
17.699999999999967 	 1.903510474032341
17.799999999999983 	 1.908379767925141
17.9 	 1.9141492024974094
18.000000000000014 	 1.9207706107537723
18.10000000000003 	 1.928187395412692
18.200000000000045 	 1.936334843994008
18.30000000000006 	 1.945140518511969
18.400000000000077 	 1.9545247243690818
18.500000000000092 	 1.964401062505492
18.600000000000108 	 1.9746770679570584
18.700000000000124 	 1.9852549367708174
18.80000000000014 	 1.9960323416036143
18.900000000000155 	 2.006903334473569
19.00000000000017 	 2.017759332793837
19.100000000000186 	 2.0284901828526203
19.200000000000202 	 2.0389852915691167
19.300000000000217 	 2.049134815416538
19.400000000000233 	 2.0588308925879426
19.50000000000025 	 2.067968901996482
19.600000000000264 	 2.076448729916071
19.70000000000028 	 2.084176024724611
19.800000000000296 	 2.0910634173266653
19.90000000000031 	 2.097031684866954
20.000000000000327 	 2.102010835072891
20.100000000000342 	 2.105941089133736
20.200000000000358 	 2.108773742344807
20.300000000000374 	 2.1104718837661025
20.40000000000039 	 2.1110109588286274
20.500000000000405 	 2.110379162089316
20.60000000000042 	 2.108577651076417
20.700000000000436 	 2.1056205762509874
20.800000000000452 	 2.101534926368986
20.900000000000468 	 2.0963601928307543
21.000000000000483 	 2.0901478607412307
21.1000000000005 	 2.082960738268693
21.200000000000514 	 2.0748721392643303
21.30000000000053 	 2.0659649369511937
21.400000000000546 	 2.0563305091806807
21.50000000000056 	 2.046067595745175
21.600000000000577 	 2.0352810909893972
21.700000000000593 	 2.0240807941654846
21.80000000000061 	 2.012580138583594
21.900000000000624 	 2.000894920649775
22.00000000000064 	 1.9891420472458534
22.100000000000655 	 1.9774383184827853
22.20000000000067 	 1.965899259699423
22.300000000000686 	 1.9546380144732198
22.400000000000702 	 1.9437643075375544
22.500000000000718 	 1.9333834839090567
22.600000000000733 	 1.9235956280486481
22.70000000000075 	 1.9144947646264798
22.800000000000765 	 1.9061681404988
22.90000000000078 	 1.8986955858820516
23.000000000000796 	 1.8921489514571996
23.10000000000081 	 1.8865916172708173
23.200000000000827 	 1.8820780688183918
23.300000000000843 	 1.878653535587121
23.40000000000086 	 1.876353687575197
23.500000000000874 	 1.8752043858580703
23.60000000000089 	 1.8752214840971233
23.700000000000905 	 1.8764106789333383
23.80000000000092 	 1.8787674084238442
23.900000000000936 	 1.8822767990035356
24.000000000000952 	 1.88691366282572
24.100000000000968 	 1.8926425486901532
24.200000000000983 	 1.899417851037912
24.300000000001 	 1.9071839826137467
24.400000000001015 	 1.9158756173018918
24.50000000000103 	 1.9254180102672431
24.600000000001046 	 1.9357274028205964
24.70000000000106 	 1.946711519321559
24.800000000001077 	 1.9582701628914998
24.900000000001093 	 1.970295915699612
25.00000000000111 	 1.9826749480909316
25.100000000001124 	 1.995287938847247
25.20000000000114 	 2.0080111064322863
25.300000000001155 	 2.0207173482165617
25.40000000000117 	 2.033277481474825
25.500000000001187 	 2.0455615764934305
25.600000000001202 	 2.0574403685347513
25.700000000001218 	 2.068786731817746
25.800000000001234 	 2.079477195241877
25.90000000000125 	 2.089393476468153
26.000000000001265 	 2.0984240083402446
26.10000000000128 	 2.1064654296367955
26.200000000001296 	 2.113424010932486
26.30000000000131 	 2.1192169860223284
26.400000000001327 	 2.123773760008902
26.500000000001343 	 2.1270369667990416
26.60000000000136 	 2.1289633513933515
26.700000000001374 	 2.129524455893463
26.80000000000139 	 2.1287856383120065
26.900000000001405 	 2.126665338156411
27.00000000000142 	 2.123185423769692
27.100000000001437 	 2.1183782760985914
27.200000000001452 	 2.112291188896436
27.300000000001468 	 2.104985725731367
27.400000000001484 	 2.09653687710281
27.5000000000015 	 2.087032037739657
27.600000000001515 	 2.076569828743947
27.70000000000153 	 2.0652587894003984
27.800000000001546 	 2.0532159696215366
27.90000000000156 	 2.040565450402565
28.000000000001577 	 2.027436822180448
